,scheduled_time
8555,2023-10-03 14:53:00.000000000
8556,2023-10-03 14:44:00.000000000
8557,2023-10-03 12:01:05.419202816
8558,2023-10-03 14:45:00.000000000
8559,2023-10-03 12:01:05.419202816
8560,2023-10-03 12:01:05.419202816
8561,2023-10-03 12:01:05.419202816
8562,2023-10-03 12:01:05.419202816
8563,2023-10-03 12:01:05.419202816
8564,2023-10-03 14:50:00.000000000
8565,2023-10-03 12:01:05.419202816
8566,2023-10-03 12:01:05.419202816
8567,2023-10-03 14:56:00.000000000
8568,2023-10-03 14:45:00.000000000
8569,2023-10-03 14:43:00.000000000
8570,2023-10-03 12:01:05.419202816
8571,2023-10-03 14:56:00.000000000
8572,2023-10-03 14:54:00.000000000
8573,2023-10-03 14:56:00.000000000
8574,2023-10-03 12:01:05.419202816
8575,2023-10-03 12:01:05.419202816
8576,2023-10-03 12:01:05.419202816
8577,2023-10-03 12:01:05.419202816
8578,2023-10-03 14:54:00.000000000
8579,2023-10-03 12:01:05.419202816
8580,2023-10-03 14:54:00.000000000
8581,2023-10-03 14:54:00.000000000
8582,2023-10-03 14:43:00.000000000
8583,2023-10-03 12:01:05.419202816
8584,2023-10-03 14:56:00.000000000
8585,2023-10-03 12:01:05.419202816
8586,2023-10-03 12:01:05.419202816
8587,2023-10-03 14:50:00.000000000
8588,2023-10-03 12:01:05.419202816
8589,2023-10-03 12:01:05.419202816
8590,2023-10-03 14:56:00.000000000
8591,2023-10-03 14:44:00.000000000
8592,2023-10-03 14:56:00.000000000
8593,2023-10-03 12:01:05.419202816
8594,2023-10-03 12:01:05.419202816
8595,2023-10-03 12:01:05.419202816
8596,2023-10-03 12:01:05.419202816
8597,2023-10-03 12:01:05.419202816
8598,2023-10-03 12:01:05.419202816
8599,2023-10-03 12:01:05.419202816
8600,2023-10-03 14:51:00.000000000
8601,2023-10-03 12:01:05.419202816
8602,2023-10-03 14:44:00.000000000
8603,2023-10-03 14:44:00.000000000
8604,2023-10-03 12:01:05.419202816
8605,2023-10-03 12:01:05.419202816
8606,2023-10-03 12:01:05.419202816
8607,2023-10-03 12:01:05.419202816
8608,2023-10-03 12:01:05.419202816
8609,2023-10-03 14:51:00.000000000
8610,2023-10-03 12:01:05.419202816
8611,2023-10-03 12:01:05.419202816
8612,2023-10-03 14:46:00.000000000
8613,2023-10-03 12:01:05.419202816
8614,2023-10-03 12:01:05.419202816
8615,2023-10-03 12:01:05.419202816
8616,2023-10-03 14:46:00.000000000
8617,2023-10-03 15:02:00.000000000
8618,2023-10-03 12:01:05.419202816
8619,2023-10-03 12:01:05.419202816
8620,2023-10-03 12:01:05.419202816
8621,2023-10-03 12:01:05.419202816
8622,2023-10-03 14:54:00.000000000
8623,2023-10-03 14:53:00.000000000
8624,2023-10-03 14:53:00.000000000
8625,2023-10-03 14:44:00.000000000
8626,2023-10-03 12:01:05.419202816
8627,2023-10-03 14:46:00.000000000
8628,2023-10-03 15:02:00.000000000
8629,2023-10-03 14:52:00.000000000
8630,2023-10-03 14:53:00.000000000
8631,2023-10-03 12:01:05.419202816
8632,2023-10-03 15:02:00.000000000
8633,2023-10-03 12:01:05.419202816
8634,2023-10-03 12:01:05.419202816
8635,2023-10-03 14:53:00.000000000
8636,2023-10-03 14:51:00.000000000
8637,2023-10-03 14:51:00.000000000
8638,2023-10-03 12:01:05.419202816
8639,2023-10-03 12:01:05.419202816
8640,2023-10-03 12:01:05.419202816
8641,2023-10-03 12:01:05.419202816
8642,2023-10-03 12:01:05.419202816
8643,2023-10-03 15:02:00.000000000
8644,2023-10-03 14:54:00.000000000
8645,2023-10-03 14:47:00.000000000
8646,2023-10-03 12:01:05.419202816
8647,2023-10-03 12:01:05.419202816
8648,2023-10-03 14:55:00.000000000
8649,2023-10-03 14:55:00.000000000
8650,2023-10-03 12:01:05.419202816
8651,2023-10-03 12:01:05.419202816
8652,2023-10-03 14:53:00.000000000
8653,2023-10-03 15:02:00.000000000
8654,2023-10-03 12:01:05.419202816
8655,2023-10-03 12:01:05.419202816
8656,2023-10-03 12:01:05.419202816
8657,2023-10-03 14:55:00.000000000
8658,2023-10-03 12:01:05.419202816
8659,2023-10-03 14:52:00.000000000
8660,2023-10-03 12:01:05.419202816
8661,2023-10-03 12:01:05.419202816
8662,2023-10-03 14:55:00.000000000
8663,2023-10-03 15:02:00.000000000
8664,2023-10-03 14:52:00.000000000
8665,2023-10-03 12:01:05.419202816
8666,2023-10-03 14:57:00.000000000
8667,2023-10-03 12:01:05.419202816
8668,2023-10-03 14:52:00.000000000
8669,2023-10-03 12:01:05.419202816
8670,2023-10-03 12:01:05.419202816
8671,2023-10-03 15:02:00.000000000
8672,2023-10-03 12:01:05.419202816
8673,2023-10-03 12:01:05.419202816
8674,2023-10-03 12:01:05.419202816
8675,2023-10-03 12:01:05.419202816
8676,2023-10-03 14:57:00.000000000
8677,2023-10-03 14:52:00.000000000
8678,2023-10-03 12:01:05.419202816
8679,2023-10-03 14:57:00.000000000
8680,2023-10-03 12:01:05.419202816
8681,2023-10-03 14:47:00.000000000
8682,2023-10-03 12:01:05.419202816
8683,2023-10-03 12:01:05.419202816
8684,2023-10-03 12:01:05.419202816
8685,2023-10-03 12:01:05.419202816
8686,2023-10-03 12:01:05.419202816
8687,2023-10-03 14:57:00.000000000
8688,2023-10-03 15:02:00.000000000
8689,2023-10-03 14:57:00.000000000
8690,2023-10-03 12:01:05.419202816
8691,2023-10-03 14:52:00.000000000
8692,2023-10-03 14:52:00.000000000
8693,2023-10-03 14:57:00.000000000
8694,2023-10-03 14:57:00.000000000
8695,2023-10-03 12:01:05.419202816
8696,2023-10-03 15:02:00.000000000
8697,2023-10-03 15:02:00.000000000
8698,2023-10-03 12:01:05.419202816
8699,2023-10-03 12:01:05.419202816
8700,2023-10-03 12:01:05.419202816
8701,2023-10-03 15:02:00.000000000
8702,2023-10-03 14:55:00.000000000
8703,2023-10-03 14:47:00.000000000
8704,2023-10-03 14:47:00.000000000
8705,2023-10-03 14:57:00.000000000
8706,2023-10-03 12:01:05.419202816
8707,2023-10-03 15:10:00.000000000
8708,2023-10-03 12:01:05.419202816
8709,2023-10-03 14:51:00.000000000
8710,2023-10-03 12:01:05.419202816
8711,2023-10-03 12:01:05.419202816
8712,2023-10-03 12:01:05.419202816
8713,2023-10-03 12:01:05.419202816
8714,2023-10-03 12:01:05.419202816
8715,2023-10-03 14:52:00.000000000
8716,2023-10-03 12:01:05.419202816
8717,2023-10-03 12:01:05.419202816
8718,2023-10-03 12:01:05.419202816
8719,2023-10-03 12:01:05.419202816
8720,2023-10-03 12:01:05.419202816
8721,2023-10-03 15:01:00.000000000
8722,2023-10-03 15:01:00.000000000
8723,2023-10-03 12:01:05.419202816
8724,2023-10-03 12:01:05.419202816
8725,2023-10-03 14:51:00.000000000
8726,2023-10-03 14:57:00.000000000
8727,2023-10-03 12:01:05.419202816
8728,2023-10-03 12:01:05.419202816
8729,2023-10-03 12:01:05.419202816
8730,2023-10-03 15:01:00.000000000
8731,2023-10-03 12:01:05.419202816
8732,2023-10-03 12:01:05.419202816
8733,2023-10-03 14:59:00.000000000
8734,2023-10-03 14:59:00.000000000
8735,2023-10-03 12:01:05.419202816
8736,2023-10-03 12:01:05.419202816
8737,2023-10-03 14:47:00.000000000
8738,2023-10-03 12:01:05.419202816
8739,2023-10-03 12:01:05.419202816
8740,2023-10-03 14:52:00.000000000
8741,2023-10-03 15:00:00.000000000
8742,2023-10-03 12:01:05.419202816
8743,2023-10-03 15:01:00.000000000
8744,2023-10-03 15:01:00.000000000
8745,2023-10-03 14:55:00.000000000
8746,2023-10-03 14:55:00.000000000
8747,2023-10-03 12:01:05.419202816
8748,2023-10-03 15:01:00.000000000
8749,2023-10-03 14:47:00.000000000
8750,2023-10-03 12:01:05.419202816
8751,2023-10-03 12:01:05.419202816
8752,2023-10-03 14:57:00.000000000
8753,2023-10-03 12:01:05.419202816
8754,2023-10-03 14:54:00.000000000
8755,2023-10-03 12:01:05.419202816
8756,2023-10-03 14:55:00.000000000
8757,2023-10-03 15:01:00.000000000
8758,2023-10-03 12:01:05.419202816
8759,2023-10-03 15:00:00.000000000
8760,2023-10-03 14:59:00.000000000
8761,2023-10-03 14:55:00.000000000
8762,2023-10-03 15:01:00.000000000
8763,2023-10-03 14:54:00.000000000
8764,2023-10-03 14:54:00.000000000
8765,2023-10-03 15:01:00.000000000
8766,2023-10-03 12:01:05.419202816
8767,2023-10-03 14:55:00.000000000
8768,2023-10-03 12:01:05.419202816
8769,2023-10-03 15:00:00.000000000
8770,2023-10-03 14:59:00.000000000
8771,2023-10-03 12:01:05.419202816
8772,2023-10-03 12:01:05.419202816
8773,2023-10-03 14:55:00.000000000
8774,2023-10-03 12:01:05.419202816
8775,2023-10-03 12:01:05.419202816
8776,2023-10-03 12:01:05.419202816
8777,2023-10-03 12:01:05.419202816
8778,2023-10-03 12:01:05.419202816
8779,2023-10-03 12:01:05.419202816
8780,2023-10-03 12:01:05.419202816
8781,2023-10-03 12:01:05.419202816
8782,2023-10-03 14:53:00.000000000
8783,2023-10-03 12:01:05.419202816
8784,2023-10-03 14:54:00.000000000
8785,2023-10-03 15:07:00.000000000
8786,2023-10-03 12:01:05.419202816
8787,2023-10-03 14:57:00.000000000
8788,2023-10-03 15:00:00.000000000
8789,2023-10-03 12:01:05.419202816
8790,2023-10-03 14:54:00.000000000
8791,2023-10-03 15:00:00.000000000
8792,2023-10-03 15:00:00.000000000
8793,2023-10-03 14:59:00.000000000
8794,2023-10-03 12:01:05.419202816
8795,2023-10-03 14:59:00.000000000
8796,2023-10-03 14:59:00.000000000
8797,2023-10-03 12:01:05.419202816
8798,2023-10-03 14:58:00.000000000
8799,2023-10-03 12:01:05.419202816
8800,2023-10-03 14:54:00.000000000
8801,2023-10-03 12:01:05.419202816
8802,2023-10-03 12:01:05.419202816
8803,2023-10-03 12:01:05.419202816
8804,2023-10-03 12:01:05.419202816
8805,2023-10-03 12:01:05.419202816
8806,2023-10-03 12:01:05.419202816
8807,2023-10-03 14:58:00.000000000
8808,2023-10-03 12:01:05.419202816
8809,2023-10-03 12:01:05.419202816
8810,2023-10-03 12:01:05.419202816
8811,2023-10-03 12:01:05.419202816
8812,2023-10-03 12:01:05.419202816
8813,2023-10-03 12:01:05.419202816
8814,2023-10-03 14:58:00.000000000
8815,2023-10-03 14:53:00.000000000
8816,2023-10-03 12:01:05.419202816
8817,2023-10-03 12:01:05.419202816
8818,2023-10-03 12:01:05.419202816
8819,2023-10-03 14:56:00.000000000
8820,2023-10-03 14:56:00.000000000
8821,2023-10-03 15:03:00.000000000
8822,2023-10-03 15:03:00.000000000
8823,2023-10-03 12:01:05.419202816
8824,2023-10-03 12:01:05.419202816
8825,2023-10-03 15:00:00.000000000
8826,2023-10-03 14:56:00.000000000
8827,2023-10-03 15:07:00.000000000
8828,2023-10-03 12:01:05.419202816
8829,2023-10-03 12:01:05.419202816
8830,2023-10-03 14:57:00.000000000
8831,2023-10-03 14:57:00.000000000
8832,2023-10-03 14:56:00.000000000
8833,2023-10-03 12:01:05.419202816
8834,2023-10-03 12:01:05.419202816
8835,2023-10-03 12:01:05.419202816
8836,2023-10-03 14:58:00.000000000
8837,2023-10-03 14:58:00.000000000
8838,2023-10-03 14:56:00.000000000
8839,2023-10-03 15:03:00.000000000
8840,2023-10-03 15:03:00.000000000
8841,2023-10-03 12:01:05.419202816
8842,2023-10-03 14:53:00.000000000
8843,2023-10-03 12:01:05.419202816
8844,2023-10-03 12:01:05.419202816
8845,2023-10-03 12:01:05.419202816
8846,2023-10-03 15:07:00.000000000
8847,2023-10-03 12:01:05.419202816
8848,2023-10-03 15:04:00.000000000
8849,2023-10-03 12:01:05.419202816
8850,2023-10-03 15:07:00.000000000
8851,2023-10-03 12:01:05.419202816
8852,2023-10-03 12:01:05.419202816
8853,2023-10-03 12:01:05.419202816
8854,2023-10-03 12:01:05.419202816
8855,2023-10-03 15:04:00.000000000
8856,2023-10-03 15:04:00.000000000
8857,2023-10-03 12:01:05.419202816
8858,2023-10-03 12:01:05.419202816
8859,2023-10-03 15:07:00.000000000
8860,2023-10-03 15:07:00.000000000
8861,2023-10-03 14:57:00.000000000
8862,2023-10-03 12:01:05.419202816
8863,2023-10-03 12:01:05.419202816
8864,2023-10-03 15:04:00.000000000
8865,2023-10-03 12:01:05.419202816
8866,2023-10-03 15:03:00.000000000
8867,2023-10-03 12:01:05.419202816
8868,2023-10-03 12:01:05.419202816
8869,2023-10-03 12:01:05.419202816
8870,2023-10-03 14:58:00.000000000
8871,2023-10-03 15:04:00.000000000
8872,2023-10-03 12:01:05.419202816
8873,2023-10-03 12:01:05.419202816
8874,2023-10-03 14:53:00.000000000
8875,2023-10-03 14:53:00.000000000
8876,2023-10-03 12:01:05.419202816
8877,2023-10-03 14:59:00.000000000
8878,2023-10-03 12:01:05.419202816
8879,2023-10-03 12:01:05.419202816
8880,2023-10-03 12:01:05.419202816
8881,2023-10-03 12:01:05.419202816
8882,2023-10-03 12:01:05.419202816
8883,2023-10-03 15:03:00.000000000
8884,2023-10-03 15:04:00.000000000
8885,2023-10-03 12:01:05.419202816
8886,2023-10-03 14:59:00.000000000
8887,2023-10-03 12:01:05.419202816
8888,2023-10-03 15:02:00.000000000
8889,2023-10-03 15:03:00.000000000
8890,2023-10-03 15:07:00.000000000
8891,2023-10-03 12:01:05.419202816
8892,2023-10-03 14:59:00.000000000
8893,2023-10-03 14:59:00.000000000
8894,2023-10-03 12:01:05.419202816
8895,2023-10-03 15:03:00.000000000
8896,2023-10-03 12:01:05.419202816
8897,2023-10-03 12:01:05.419202816
8898,2023-10-03 15:07:00.000000000
8899,2023-10-03 12:01:05.419202816
8900,2023-10-03 12:01:05.419202816
8901,2023-10-03 12:01:05.419202816
8902,2023-10-03 15:02:00.000000000
8903,2023-10-03 14:53:00.000000000
8904,2023-10-03 15:08:00.000000000
8905,2023-10-03 15:08:00.000000000
8906,2023-10-03 15:08:00.000000000
8907,2023-10-03 15:08:00.000000000
8908,2023-10-03 15:08:00.000000000
8909,2023-10-03 12:01:05.419202816
8910,2023-10-03 15:03:00.000000000
8911,2023-10-03 12:01:05.419202816
8912,2023-10-03 12:01:05.419202816
8913,2023-10-03 12:01:05.419202816
8914,2023-10-03 12:01:05.419202816
8915,2023-10-03 12:01:05.419202816
8916,2023-10-03 15:07:00.000000000
8917,2023-10-03 12:01:05.419202816
8918,2023-10-03 12:01:05.419202816
8919,2023-10-03 15:07:00.000000000
8920,2023-10-03 12:01:05.419202816
8921,2023-10-03 15:03:00.000000000
8922,2023-10-03 15:03:00.000000000
8923,2023-10-03 15:07:00.000000000
8924,2023-10-03 12:01:05.419202816
8925,2023-10-03 12:01:05.419202816
8926,2023-10-03 14:59:00.000000000
8927,2023-10-03 15:11:00.000000000
8928,2023-10-03 12:01:05.419202816
8929,2023-10-03 12:01:05.419202816
8930,2023-10-03 12:01:05.419202816
8931,2023-10-03 12:01:05.419202816
8932,2023-10-03 15:03:00.000000000
8933,2023-10-03 15:11:00.000000000
8934,2023-10-03 15:11:00.000000000
8935,2023-10-03 12:01:05.419202816
8936,2023-10-03 12:01:05.419202816
8937,2023-10-03 12:01:05.419202816
8938,2023-10-03 12:01:05.419202816
8939,2023-10-03 12:01:05.419202816
8940,2023-10-03 12:01:05.419202816
8941,2023-10-03 12:01:05.419202816
8942,2023-10-03 12:01:05.419202816
8943,2023-10-03 12:01:05.419202816
8944,2023-10-03 12:01:05.419202816
8945,2023-10-03 14:56:00.000000000
8946,2023-10-03 15:11:00.000000000
8947,2023-10-03 15:08:00.000000000
8948,2023-10-03 15:02:00.000000000
8949,2023-10-03 15:08:00.000000000
8950,2023-10-03 15:08:00.000000000
8951,2023-10-03 15:08:00.000000000
8952,2023-10-03 15:09:00.000000000
8953,2023-10-03 15:03:00.000000000
8954,2023-10-03 12:01:05.419202816
8955,2023-10-03 12:01:05.419202816
8956,2023-10-03 14:56:00.000000000
8957,2023-10-03 15:11:00.000000000
8958,2023-10-03 12:01:05.419202816
8959,2023-10-03 15:08:00.000000000
8960,2023-10-03 12:01:05.419202816
8961,2023-10-03 15:08:00.000000000
8962,2023-10-03 15:08:00.000000000
8963,2023-10-03 15:08:00.000000000
8964,2023-10-03 15:09:00.000000000
8965,2023-10-03 12:01:05.419202816
8966,2023-10-03 12:01:05.419202816
8967,2023-10-03 14:56:00.000000000
8968,2023-10-03 15:02:00.000000000
8969,2023-10-03 15:02:00.000000000
8970,2023-10-03 12:01:05.419202816
8971,2023-10-03 15:01:00.000000000
8972,2023-10-03 12:01:05.419202816
8973,2023-10-03 12:01:05.419202816
8974,2023-10-03 12:01:05.419202816
8975,2023-10-03 15:11:00.000000000
8976,2023-10-03 15:11:00.000000000
8977,2023-10-03 12:01:05.419202816
8978,2023-10-03 12:01:05.419202816
8979,2023-10-03 12:01:05.419202816
8980,2023-10-03 15:08:00.000000000
8981,2023-10-03 15:08:00.000000000
8982,2023-10-03 12:01:05.419202816
8983,2023-10-03 12:01:05.419202816
8984,2023-10-03 12:01:05.419202816
8985,2023-10-03 12:01:05.419202816
8986,2023-10-03 12:01:05.419202816
8987,2023-10-03 12:01:05.419202816
8988,2023-10-03 15:01:00.000000000
8989,2023-10-03 12:01:05.419202816
8990,2023-10-03 15:12:00.000000000
8991,2023-10-03 14:56:00.000000000
8992,2023-10-03 15:02:00.000000000
8993,2023-10-03 15:08:00.000000000
8994,2023-10-03 12:01:05.419202816
8995,2023-10-03 12:01:05.419202816
8996,2023-10-03 15:14:00.000000000
8997,2023-10-03 15:14:00.000000000
8998,2023-10-03 12:01:05.419202816
8999,2023-10-03 15:12:00.000000000
9000,2023-10-03 12:01:05.419202816
9001,2023-10-03 12:01:05.419202816
9002,2023-10-03 12:01:05.419202816
9003,2023-10-03 12:01:05.419202816
9004,2023-10-03 12:01:05.419202816
9005,2023-10-03 12:01:05.419202816
9006,2023-10-03 15:12:00.000000000
9007,2023-10-03 15:12:00.000000000
9008,2023-10-03 15:09:00.000000000
9009,2023-10-03 15:14:00.000000000
9010,2023-10-03 12:01:05.419202816
9011,2023-10-03 15:09:00.000000000
9012,2023-10-03 15:14:00.000000000
9013,2023-10-03 12:01:05.419202816
9014,2023-10-03 12:01:05.419202816
9015,2023-10-03 12:01:05.419202816
9016,2023-10-03 15:14:00.000000000
9017,2023-10-03 12:01:05.419202816
9018,2023-10-03 15:08:00.000000000
9019,2023-10-03 15:08:00.000000000
9020,2023-10-03 15:08:00.000000000
9021,2023-10-03 15:08:00.000000000
9022,2023-10-03 15:08:00.000000000
9023,2023-10-03 12:01:05.419202816
9024,2023-10-03 12:01:05.419202816
9025,2023-10-03 12:01:05.419202816
9026,2023-10-03 15:04:00.000000000
9027,2023-10-03 15:05:00.000000000
9028,2023-10-03 12:01:05.419202816
9029,2023-10-03 12:01:05.419202816
9030,2023-10-03 12:01:05.419202816
9031,2023-10-03 12:01:05.419202816
9032,2023-10-03 15:14:00.000000000
9033,2023-10-03 12:01:05.419202816
9034,2023-10-03 12:01:05.419202816
9035,2023-10-03 12:01:05.419202816
9036,2023-10-03 14:59:00.000000000
9037,2023-10-03 12:01:05.419202816
9038,2023-10-03 12:01:05.419202816
9039,2023-10-03 12:01:05.419202816
9040,2023-10-03 12:01:05.419202816
9041,2023-10-03 15:04:00.000000000
9042,2023-10-03 12:01:05.419202816
9043,2023-10-03 15:05:00.000000000
9044,2023-10-03 12:01:05.419202816
9045,2023-10-03 12:01:05.419202816
9046,2023-10-03 15:04:00.000000000
9047,2023-10-03 12:01:05.419202816
9048,2023-10-03 12:01:05.419202816
9049,2023-10-03 15:09:00.000000000
9050,2023-10-03 15:09:00.000000000
9051,2023-10-03 12:01:05.419202816
9052,2023-10-03 12:01:05.419202816
9053,2023-10-03 15:10:00.000000000
9054,2023-10-03 12:01:05.419202816
9055,2023-10-03 12:01:05.419202816
9056,2023-10-03 15:12:00.000000000
9057,2023-10-03 15:20:00.000000000
9058,2023-10-03 12:01:05.419202816
9059,2023-10-03 15:05:00.000000000
9060,2023-10-03 15:05:00.000000000
9061,2023-10-03 12:01:05.419202816
9062,2023-10-03 12:01:05.419202816
9063,2023-10-03 12:01:05.419202816
9064,2023-10-03 12:01:05.419202816
9065,2023-10-03 12:01:05.419202816
9066,2023-10-03 12:01:05.419202816
9067,2023-10-03 12:01:05.419202816
9068,2023-10-03 12:01:05.419202816
9069,2023-10-03 15:11:00.000000000
9070,2023-10-03 12:01:05.419202816
9071,2023-10-03 15:11:00.000000000
9072,2023-10-03 12:01:05.419202816
9073,2023-10-03 15:20:00.000000000
9074,2023-10-03 12:01:05.419202816
9075,2023-10-03 15:10:00.000000000
9076,2023-10-03 12:01:05.419202816
9077,2023-10-03 12:01:05.419202816
9078,2023-10-03 12:01:05.419202816
9079,2023-10-03 14:59:00.000000000
9080,2023-10-03 14:59:00.000000000
9081,2023-10-03 12:01:05.419202816
9082,2023-10-03 15:10:00.000000000
9083,2023-10-03 15:20:00.000000000
9084,2023-10-03 12:01:05.419202816
9085,2023-10-03 15:10:00.000000000
9086,2023-10-03 15:11:00.000000000
9087,2023-10-03 12:01:05.419202816
9088,2023-10-03 12:01:05.419202816
9089,2023-10-03 15:05:00.000000000
9090,2023-10-03 12:01:05.419202816
9091,2023-10-03 14:59:00.000000000
9092,2023-10-03 12:01:05.419202816
9093,2023-10-03 15:20:00.000000000
9094,2023-10-03 15:11:00.000000000
9095,2023-10-03 12:01:05.419202816
9096,2023-10-03 15:10:00.000000000
9097,2023-10-03 12:01:05.419202816
9098,2023-10-03 12:01:05.419202816
9099,2023-10-03 12:01:05.419202816
9100,2023-10-03 12:01:05.419202816
9101,2023-10-03 15:20:00.000000000
9102,2023-10-03 12:01:05.419202816
9103,2023-10-03 12:01:05.419202816
9104,2023-10-03 15:05:00.000000000
9105,2023-10-03 12:01:05.419202816
9106,2023-10-03 15:15:00.000000000
9107,2023-10-03 15:11:00.000000000
9108,2023-10-03 15:11:00.000000000
9109,2023-10-03 15:11:00.000000000
9110,2023-10-03 15:10:00.000000000
9111,2023-10-03 15:10:00.000000000
9112,2023-10-03 12:01:05.419202816
9113,2023-10-03 15:20:00.000000000
9114,2023-10-03 12:01:05.419202816
9115,2023-10-03 15:15:00.000000000
9116,2023-10-03 12:01:05.419202816
9117,2023-10-03 15:20:00.000000000
9118,2023-10-03 15:09:00.000000000
9119,2023-10-03 14:59:00.000000000
9120,2023-10-03 12:01:05.419202816
9121,2023-10-03 12:01:05.419202816
9122,2023-10-03 12:01:05.419202816
9123,2023-10-03 12:01:05.419202816
9124,2023-10-03 12:01:05.419202816
9125,2023-10-03 12:01:05.419202816
9126,2023-10-03 15:20:00.000000000
9127,2023-10-03 15:15:00.000000000
9128,2023-10-03 12:01:05.419202816
9129,2023-10-03 15:09:00.000000000
9130,2023-10-03 12:01:05.419202816
9131,2023-10-03 15:15:00.000000000
9132,2023-10-03 15:15:00.000000000
9133,2023-10-03 15:11:00.000000000
9134,2023-10-03 12:01:05.419202816
9135,2023-10-03 15:15:00.000000000
9136,2023-10-03 15:10:00.000000000
9137,2023-10-03 15:15:00.000000000
9138,2023-10-03 12:01:05.419202816
9139,2023-10-03 12:01:05.419202816
9140,2023-10-03 12:01:05.419202816
9141,2023-10-03 15:20:00.000000000
